Time	Channel A  550ms
(ms)	(V)

150.82300000	0.13734590
150.82500000	0.12269560
150.82710000	0.12757900
150.82910000	0.11292880
150.83110000	0.11292880
150.83310000	0.10804540
150.83510000	0.13734590
150.83710000	0.12757900
150.83910000	0.14711270
150.84120000	0.12757900
150.84320000	0.12757900
150.84520000	0.13246250
150.84720000	0.13734590
150.84920000	0.11781220
150.85120000	0.12757900
150.85320000	0.14222930
150.85530000	0.14222930
150.85730000	0.14711270
150.85930000	0.14222930
150.86130000	0.15199610
150.86330000	0.14222930
150.86530000	0.13246250
150.86740000	0.12269560
150.86940000	0.13734590
150.87140000	0.12757900
150.87340000	0.11781220
150.87540000	0.12269560
150.87740000	0.11292880
150.87950000	0.10316200
150.88150000	0.12757900
150.88350000	0.09339519
150.88550000	0.10804540
150.88750000	0.11781220
150.88950000	0.11292880
150.89160000	0.12269560
150.89360000	0.12269560
150.89560000	0.09827860
150.89760000	0.10316200
150.89960000	0.10804540
150.90160000	0.11292880
150.90370000	0.11781220
150.90570000	0.10804540
150.90770000	0.10804540
150.90970000	0.10316200
150.91170000	0.10316200
150.91370000	0.11292880
150.91580000	0.13246250
150.91780000	0.11781220
150.91980000	0.13246250
150.92180000	0.10804540
150.92380000	0.11292880
150.92580000	0.11781220
150.92780000	0.11781220
150.92990000	0.10316200
150.93190000	0.09827860
150.93390000	0.11292880
150.93590000	0.11292880
150.93790000	0.13246250
150.93990000	0.13246250
150.94200000	0.13246250
150.94400000	0.12757900
150.94600000	0.13246250
150.94800000	0.11292880
150.95000000	0.13246250
150.95200000	0.13246250
150.95410000	0.14222930
150.95610000	0.09339519
150.95810000	0.10804540
150.96010000	0.10804540
150.96210000	0.08362837
150.96410000	0.11781220
150.96620000	0.11781220
150.96820000	0.11781220
150.97020000	0.12269560
150.97220000	0.11292880
150.97420000	0.12757900
150.97620000	0.12269560
150.97830000	0.12269560
150.98030000	0.14222930
150.98230000	0.13734590
150.98430000	0.12757900
150.98630000	0.13246250
150.98830000	0.13246250
150.99030000	0.13734590
150.99240000	0.14222930
150.99440000	0.13734590
150.99640000	0.13246250
150.99840000	0.14711270
151.00040000	0.12757900
151.00240000	0.11781220
151.00450000	0.09827860
151.00650000	0.11292880
151.00850000	0.10804540
151.01050000	0.10316200
151.01250000	0.12757900
151.01450000	0.10316200
151.01660000	0.11292880
151.01860000	0.10804540
151.02060000	0.10316200
151.02260000	0.11292880
151.02460000	0.11781220
151.02660000	0.10804540
151.02860000	0.12269560
151.03070000	0.12269560
151.03270000	0.12757900
151.03470000	0.12757900
151.03670000	0.12757900
151.03870000	0.09827860
151.04070000	0.12757900
151.04280000	0.11292880
151.04480000	0.11781220
151.04680000	0.12269560
151.04880000	0.13246250
151.05080000	0.13246250
151.05280000	0.12269560
151.05490000	0.12757900
151.05690000	0.11292880
151.05890000	0.12757900
151.06090000	0.10804540
151.06290000	0.14222930
151.06490000	0.11781220
151.06690000	0.12757900
151.06900000	0.11292880
151.07100000	0.12269560
151.07300000	0.11292880
151.07500000	0.12269560
151.07700000	0.12757900
151.07900000	0.14222930
151.08110000	0.13246250
151.08310000	0.10804540
151.08510000	0.13734590
151.08710000	0.13246250
151.08910000	0.13734590
151.09110000	0.12757900
151.09320000	0.12269560
151.09520000	0.12269560
151.09720000	0.10804540
151.09920000	0.11292880
151.10120000	0.11292880
151.10320000	0.10316200
151.10530000	0.10804540
151.10730000	0.09827860
151.10930000	0.12757900
151.11130000	0.12757900
151.11330000	0.13734590
151.11530000	0.14222930
151.11740000	0.12757900
151.11940000	0.13734590
151.12140000	0.15687950
151.12340000	0.12757900
151.12540000	0.12269560
151.12740000	0.12757900
151.12940000	0.12269560
151.13150000	0.11781220
151.13350000	0.12757900
151.13550000	0.12757900
151.13750000	0.09827860
151.13950000	0.10804540
151.14150000	0.11292880
151.14360000	0.11781220
151.14560000	0.12269560
151.14760000	0.12269560
151.14960000	0.11292880
151.15160000	0.11292880
151.15360000	0.10316200
151.15570000	0.12757900
151.15770000	0.12269560
151.15970000	0.11781220
151.16170000	0.13246250
151.16370000	0.12757900
151.16570000	0.13734590
151.16780000	0.12269560
151.16980000	0.13246250
151.17180000	0.11292880
151.17380000	0.11781220
151.17580000	0.09339519
151.17780000	0.09339519
151.17990000	0.09827860
151.18190000	0.11292880
151.18390000	0.12269560
151.18590000	0.10804540
151.18790000	0.10316200
151.18990000	0.10316200
151.19190000	0.10316200
151.19400000	0.11292880
151.19600000	0.09827860
151.19800000	0.08851178
151.20000000	0.10804540
151.20200000	0.11781220
151.20400000	0.10316200
151.20610000	0.12269560
151.20810000	0.11781220
151.21010000	0.11292880
151.21210000	0.09827860
151.21410000	0.08851178
151.21610000	0.11781220
151.21810000	0.10804540
151.22020000	0.10316200
151.22220000	0.08851178
151.22420000	0.10316200
151.22620000	0.10316200
151.22820000	0.10804540
151.23020000	0.11292880
151.23230000	0.11781220
151.23430000	0.11781220
151.23630000	0.12757900
151.23830000	0.12757900
151.24030000	0.10804540
151.24230000	0.10316200
151.24440000	0.12269560
151.24640000	0.10804540
151.24840000	0.11292880
151.25040000	0.13246250
151.25240000	0.13734590
151.25440000	0.12757900
151.25650000	0.11292880
151.25850000	0.13734590
151.26050000	0.12269560
151.26250000	0.11292880
151.26450000	0.13246250
151.26650000	0.12757900
151.26860000	0.12757900
151.27060000	0.13246250
151.27260000	0.11781220
151.27460000	0.13246250
151.27660000	0.11292880
151.27860000	0.12757900
151.28060000	0.12269560
151.28270000	0.12269560
151.28470000	0.12269560
151.28670000	0.13734590
151.28870000	0.11781220
151.29070000	0.13246250
151.29270000	0.11781220
151.29480000	0.12757900
151.29680000	0.15199610
151.29880000	0.14222930
151.30080000	0.13734590
151.30280000	0.13246250
151.30480000	0.13734590
151.30690000	0.11781220
151.30890000	0.12269560
151.31090000	0.10316200
151.31290000	0.11781220
151.31490000	0.13246250
151.31690000	0.10316200
151.31900000	0.12269560
151.32100000	0.11781220
151.32300000	0.10804540
151.32500000	0.11292880
151.32700000	0.10804540
151.32900000	0.10804540
151.33110000	0.11292880
151.33310000	0.12269560
151.33510000	0.11292880
151.33710000	0.12269560
151.33910000	0.11292880
151.34110000	0.12757900
151.34310000	0.12757900
151.34520000	0.14222930
151.34720000	0.15199610
151.34920000	0.16664630
151.35120000	0.15199610
151.35320000	0.14222930
151.35520000	0.12757900
151.35730000	0.11292880
151.35930000	0.13734590
151.36130000	0.13734590
151.36330000	0.13246250
151.36530000	0.15199610
151.36730000	0.15687950
151.36940000	0.14222930
151.37140000	0.14222930
151.37340000	0.12269560
151.37540000	0.13734590
151.37740000	0.13246250
151.37940000	0.13734590
151.38150000	0.14222930
151.38350000	0.14711270
151.38550000	0.14222930
151.38750000	0.12757900
151.38950000	0.13246250
151.39150000	0.11781220
151.39360000	0.12269560
151.39560000	0.13246250
151.39760000	0.10804540
151.39960000	0.12269560
151.40160000	0.10804540
151.40360000	0.11781220
151.40560000	0.12269560
151.40770000	0.11781220
151.40970000	0.11292880
151.41170000	0.12269560
151.41370000	0.10804540
151.41570000	0.09827860
151.41770000	0.11781220
151.41970000	0.12757900
151.42180000	0.12757900
151.42380000	0.11292880
151.42580000	0.12269560
151.42780000	0.10804540
151.42980000	0.12269560
151.43180000	0.12269560
151.43390000	0.13734590
151.43590000	0.11781220
151.43790000	0.13734590
151.43990000	0.11781220
151.44190000	0.13246250
151.44390000	0.11292880
151.44600000	0.13246250
151.44800000	0.12269560
151.45000000	0.11292880
151.45200000	0.12269560
151.45400000	0.12757900
151.45600000	0.11781220
151.45810000	0.12757900
151.46010000	0.10804540
151.46210000	0.12269560
151.46410000	0.10316200
151.46610000	0.10804540
151.46810000	0.12269560
151.47020000	0.11781220
151.47220000	0.12269560
151.47420000	0.12269560
151.47620000	0.11781220
151.47820000	0.09827860
151.48020000	0.13734590
151.48220000	0.14711270
151.48430000	0.14222930
151.48630000	0.12757900
151.48830000	0.13734590
151.49030000	0.13734590
151.49230000	0.14222930
151.49430000	0.13246250
151.49640000	0.12269560
151.49840000	0.13246250
151.50040000	0.12269560
151.50240000	0.13734590
151.50440000	0.13734590
151.50640000	0.11781220
151.50850000	0.13734590
151.51050000	0.12269560
151.51250000	0.13246250
151.51450000	0.11781220
151.51650000	0.12757900
151.51850000	0.12757900
151.52060000	0.11781220
151.52260000	0.10804540
151.52460000	0.12269560
151.52660000	0.12269560
151.52860000	0.12269560
151.53060000	0.12757900
151.53270000	0.12757900
151.53470000	0.14711270
151.53670000	0.13734590
151.53870000	0.10804540
151.54070000	0.11292880
151.54270000	0.12757900
151.54470000	0.09827860
151.54680000	0.11781220
151.54880000	0.09827860
151.55080000	0.11292880
151.55280000	0.09827860
151.55480000	0.12269560
151.55680000	0.12757900
151.55890000	0.11292880
151.56090000	0.13734590
151.56290000	0.11781220
151.56490000	0.11781220
151.56690000	0.10804540
151.56890000	0.12757900
151.57100000	0.13246250
151.57300000	0.13246250
151.57500000	0.14222930
151.57700000	0.12269560
151.57900000	0.11292880
151.58100000	0.11781220
151.58300000	0.10804540
151.58510000	0.12269560
151.58710000	0.10804540
151.58910000	0.09827860
151.59110000	0.13734590
151.59310000	0.13246250
151.59510000	0.14222930
151.59720000	0.14711270
151.59920000	0.13734590
151.60120000	0.12269560
151.60320000	0.15199610
151.60520000	0.13734590
151.60720000	0.15199610
151.60930000	0.14711270
151.61130000	0.15687950
151.61330000	0.15199610
151.61530000	0.15199610
151.61730000	0.12757900
151.61930000	0.14222930
151.62140000	0.12757900
151.62340000	0.12269560
151.62540000	0.12269560
151.62740000	0.10804540
151.62940000	0.12757900
151.63140000	0.12757900
151.63340000	0.10316200
151.63550000	0.11292880
151.63750000	0.10804540
151.63950000	0.12269560
151.64150000	0.11292880
151.64350000	0.13734590
151.64550000	0.11292880
151.64760000	0.10804540
151.64960000	0.12269560
151.65160000	0.10316200
151.65360000	0.13734590
151.65560000	0.10804540
151.65760000	0.11781220
151.65970000	0.11292880
151.66170000	0.10316200
151.66370000	0.12757900
151.66570000	0.09339519
151.66770000	0.09827860
151.66970000	0.10804540
151.67180000	0.10316200
151.67380000	0.12269560
151.67580000	0.09339519
151.67780000	0.10804540
151.67980000	0.11781220
151.68180000	0.13246250
151.68390000	0.12757900
151.68590000	0.11292880
151.68790000	0.12757900
151.68990000	0.11292880
151.69190000	0.11781220
151.69390000	0.13246250
151.69590000	0.13246250
151.69800000	0.11781220
151.70000000	0.11781220
151.70200000	0.12269560
151.70400000	0.13246250
151.70600000	0.12757900
151.70800000	0.11781220
151.71010000	0.10804540
151.71210000	0.13246250
151.71410000	0.12757900
151.71610000	0.14222930
151.71810000	0.12269560
151.72010000	0.11292880
151.72220000	0.11781220
151.72420000	0.13734590
151.72620000	0.13246250
151.72820000	0.14711270
151.73020000	0.11292880
151.73220000	0.13246250
151.73430000	0.14222930
151.73630000	0.12757900
151.73830000	0.13246250
151.74030000	0.12757900
151.74230000	0.12757900
151.74430000	0.11292880
151.74640000	0.11781220
151.74840000	0.13734590
151.75040000	0.13734590
151.75240000	0.11781220
151.75440000	0.13734590
151.75640000	0.14222930
151.75840000	0.13246250
151.76050000	0.12757900
151.76250000	0.11292880
151.76450000	0.13246250
151.76650000	0.12757900
151.76850000	0.12757900
151.77050000	0.12269560
151.77250000	0.11292880
151.77460000	0.13734590
151.77660000	0.12269560
151.77860000	0.14222930
151.78060000	0.12269560
151.78260000	0.11292880
151.78460000	0.12269560
151.78670000	0.13734590
151.78870000	0.10316200
151.79070000	0.12269560
151.79270000	0.12757900
151.79470000	0.11781220
151.79670000	0.12757900
151.79880000	0.14222930
151.80080000	0.13246250
151.80280000	0.12757900
151.80480000	0.11781220
151.80680000	0.12269560
151.80880000	0.12269560
151.81090000	0.13246250
151.81290000	0.13734590
151.81490000	0.13246250
151.81690000	0.12269560
151.81890000	0.13246250
151.82090000	0.12757900
151.82300000	0.12269560
151.82500000	0.13246250
151.82700000	0.12757900
151.82900000	0.13246250
151.83100000	0.13246250
151.83300000	0.11292880
151.83500000	0.12269560
151.83710000	0.11781220
151.83910000	0.12269560
151.84110000	0.12757900
151.84310000	0.12269560
151.84510000	0.11292880
151.84710000	0.13246250
151.84920000	0.12757900
151.85120000	0.11781220
151.85320000	0.12269560
151.85520000	0.11292880
151.85720000	0.10804540
151.85920000	0.11292880
151.86130000	0.08362837
151.86330000	0.10804540
151.86530000	0.11781220
151.86730000	0.12269560
151.86930000	0.13734590
151.87130000	0.11292880
151.87340000	0.12269560
151.87540000	0.12757900
151.87740000	0.09827860
151.87940000	0.13734590
151.88140000	0.14222930
151.88340000	0.11781220
151.88550000	0.12269560
151.88750000	0.13246250
151.88950000	0.14711270
151.89150000	0.14711270
151.89350000	0.12757900
151.89550000	0.13734590
151.89750000	0.12269560
151.89960000	0.14222930
151.90160000	0.12757900
151.90360000	0.13246250
151.90560000	0.10804540
151.90760000	0.12269560
151.90960000	0.11781220
151.91170000	0.11292880
151.91370000	0.09827860
151.91570000	0.13246250
151.91770000	0.11781220
151.91970000	0.11781220
151.92170000	0.11781220
151.92380000	0.08362837
151.92580000	0.11781220
151.92780000	0.11781220
151.92980000	0.13246250
151.93180000	0.12757900
151.93380000	0.12757900
151.93590000	0.13246250
151.93790000	0.13246250
151.93990000	0.13734590
151.94190000	0.14711270
151.94390000	0.12269560
151.94590000	0.14222930
151.94800000	0.15199610
151.95000000	0.12269560
151.95200000	0.11781220
151.95400000	0.12757900
151.95600000	0.10804540
151.95800000	0.10804540
151.96010000	0.11781220
151.96210000	0.13734590
151.96410000	0.12757900
151.96610000	0.12757900
151.96810000	0.13246250
151.97010000	0.13246250
151.97210000	0.13246250
151.97420000	0.14222930
151.97620000	0.12757900
151.97820000	0.12757900
151.98020000	0.14222930
151.98220000	0.12269560
151.98420000	0.11292880
151.98620000	0.14222930
151.98830000	0.13734590
151.99030000	0.12269560
151.99230000	0.10804540
151.99430000	0.12757900
151.99630000	0.11292880
151.99830000	0.13246250
152.00040000	0.11292880
152.00240000	0.11292880
152.00440000	0.12757900
152.00640000	0.11781220
152.00840000	0.12269560
152.01040000	0.10804540
152.01250000	0.13246250
152.01450000	0.12269560
152.01650000	0.12757900
152.01850000	0.12757900
152.02050000	0.14711270
152.02250000	0.13734590
152.02460000	0.14711270
152.02660000	0.13246250
152.02860000	0.14711270
152.03060000	0.14711270
152.03260000	0.13246250
152.03460000	0.12269560
152.03670000	0.11781220
152.03870000	0.10316200
152.04070000	0.12269560
152.04270000	0.12269560
152.04470000	0.11781220
152.04670000	0.10804540
152.04870000	0.11781220
152.05080000	0.12269560
152.05280000	0.13246250
152.05480000	0.13246250
152.05680000	0.12269560
152.05880000	0.12757900
152.06080000	0.11292880
152.06290000	0.12757900
152.06490000	0.12757900
152.06690000	0.11781220
152.06890000	0.11781220
152.07090000	0.10316200
152.07290000	0.14222930
152.07500000	0.14711270
152.07700000	0.11781220
152.07900000	0.11781220
152.08100000	0.12757900
152.08300000	0.10316200
152.08500000	0.11781220
152.08710000	0.11292880
152.08910000	0.09827860
152.09110000	0.12269560
152.09310000	0.11292880
152.09510000	0.10316200
152.09710000	0.12757900
152.09920000	0.13246250
152.10120000	0.11292880
152.10320000	0.11292880
152.10520000	0.09827860
152.10720000	0.10804540
152.10920000	0.11781220
152.11120000	0.11292880
152.11330000	0.11781220
152.11530000	0.13246250
152.11730000	0.14711270
152.11930000	0.12269560
152.12130000	0.12757900
152.12330000	0.14711270
152.12540000	0.13734590
152.12740000	0.13246250
152.12940000	0.12269560
152.13140000	0.14711270
152.13340000	0.15687950
152.13540000	0.12757900
152.13740000	0.12269560
152.13950000	0.13734590
152.14150000	0.14222930
152.14350000	0.13246250
152.14550000	0.15199610
152.14750000	0.15199610
152.14950000	0.13246250
152.15160000	0.12269560
152.15360000	0.13734590
152.15560000	0.10804540
152.15760000	0.11781220
152.15960000	0.13246250
152.16160000	0.12757900
152.16370000	0.10804540
152.16570000	0.13246250
152.16770000	0.13734590
152.16970000	0.11781220
152.17170000	0.11781220
152.17370000	0.12757900
152.17580000	0.11781220
152.17780000	0.12269560
152.17980000	0.10316200
152.18180000	0.13734590
152.18380000	0.10804540
152.18580000	0.11292880
152.18780000	0.11292880
152.18990000	0.12269560
152.19190000	0.10804540
152.19390000	0.11781220
152.19590000	0.11781220
152.19790000	0.13734590
152.19990000	0.11781220
152.20200000	0.11292880
152.20400000	0.15199610
152.20600000	0.12269560
152.20800000	0.12757900
152.21000000	0.13246250
152.21200000	0.12269560
152.21410000	0.11781220
152.21610000	0.11292880
152.21810000	0.11292880
152.22010000	0.12269560
152.22210000	0.13734590
152.22410000	0.14222930
152.22620000	0.14711270
152.22820000	0.15199610
152.23020000	0.12757900
152.23220000	0.10316200
152.23420000	0.14222930
152.23620000	0.10804540
152.23830000	0.13734590
152.24030000	0.10804540
152.24230000	0.11292880
152.24430000	0.11781220
152.24630000	0.11781220
152.24830000	0.12757900
152.25030000	0.09827860
152.25240000	0.13246250
152.25440000	0.12757900
152.25640000	0.13246250
152.25840000	0.10804540
152.26040000	0.10804540
152.26240000	0.11781220
152.26450000	0.13734590
152.26650000	0.11292880
152.26850000	0.10804540
152.27050000	0.12269560
152.27250000	0.12757900
152.27450000	0.11292880
152.27660000	0.10316200
152.27860000	0.12269560
152.28060000	0.13246250
152.28260000	0.12269560
152.28460000	0.13734590
152.28660000	0.11292880
152.28870000	0.09827860
152.29070000	0.11781220
152.29270000	0.12269560
152.29470000	0.11781220
152.29670000	0.11292880
152.29870000	0.12269560
152.30080000	0.13734590
152.30270000	0.11292880
152.30480000	0.10316200
152.30680000	0.13246250
152.30880000	0.12269560
152.31080000	0.11781220
152.31290000	0.12757900
152.31480000	0.12269560
152.31690000	0.12269560
152.31890000	0.13734590
152.32090000	0.13246250
152.32290000	0.13246250
152.32490000	0.13734590
152.32700000	0.14711270
152.32900000	0.12757900
152.33100000	0.12269560
152.33300000	0.13734590
152.33500000	0.13246250
152.33700000	0.13246250
152.33900000	0.13246250
152.34110000	0.10804540
152.34310000	0.12757900
152.34510000	0.11292880
152.34710000	0.11781220
152.34910000	0.10804540
152.35110000	0.10804540
152.35310000	0.12269560
152.35520000	0.12269560
152.35720000	0.11292880
152.35920000	0.10804540
152.36120000	0.11292880
152.36320000	0.10804540
152.36520000	0.10804540
152.36730000	0.10804540
152.36930000	0.11292880
152.37130000	0.13246250
152.37330000	0.14711270
152.37530000	0.12757900
152.37730000	0.11781220
152.37940000	0.14222930
152.38140000	0.13246250
152.38340000	0.14222930
152.38540000	0.12757900
152.38740000	0.11292880
152.38950000	0.12757900
152.39150000	0.11781220
152.39350000	0.11781220
152.39550000	0.11781220
152.39750000	0.13734590
152.39950000	0.12757900
152.40150000	0.12269560
152.40360000	0.11292880
152.40560000	0.11781220
152.40760000	0.13246250
152.40960000	0.11781220
152.41160000	0.13246250
152.41360000	0.11292880
152.41560000	0.12757900
152.41770000	0.12757900
152.41970000	0.14222930
152.42170000	0.13734590
152.42370000	0.11781220
152.42570000	0.12757900
152.42770000	0.13734590
152.42980000	0.14711270
152.43180000	0.14222930
152.43380000	0.12269560
152.43580000	0.13246250
152.43780000	0.14711270
152.43980000	0.12269560
152.44190000	0.13734590
152.44390000	0.11781220
152.44590000	0.13246250
152.44790000	0.13734590
152.44990000	0.12757900
152.45200000	0.13734590
152.45400000	0.12757900
152.45600000	0.12269560
152.45800000	0.10316200
152.46000000	0.12757900
152.46200000	0.11292880
152.46400000	0.12269560
152.46610000	0.10804540
152.46810000	0.11292880
152.47010000	0.12757900
152.47210000	0.11781220
152.47410000	0.09339519
152.47610000	0.10316200
152.47810000	0.10804540
152.48020000	0.13734590
152.48220000	0.13246250
152.48420000	0.11781220
152.48620000	0.13246250
152.48820000	0.12757900
152.49020000	0.10804540
152.49220000	0.12269560
152.49430000	0.09827860
152.49630000	0.10316200
152.49830000	0.11292880
152.50030000	0.10804540
152.50230000	0.12757900
152.50430000	0.12269560
152.50640000	0.11781220
152.50840000	0.13246250
152.51040000	0.12269560
152.51240000	0.13734590
152.51450000	0.13734590
152.51640000	0.14711270
152.51850000	0.14222930
152.52050000	0.13246250
152.52250000	0.12757900
152.52450000	0.12757900
152.52650000	0.15199610
152.52850000	0.13734590
152.53060000	0.13246250
152.53260000	0.13246250
152.53460000	0.11781220
152.53660000	0.12757900
152.53860000	0.12757900
152.54060000	0.13734590
152.54270000	0.12269560
152.54470000	0.11292880
152.54670000	0.11292880
152.54870000	0.12269560
152.55070000	0.09827860
152.55270000	0.11781220
152.55470000	0.11292880
152.55680000	0.15199610
152.55880000	0.12269560
152.56080000	0.13246250
152.56280000	0.13246250
152.56480000	0.12269560
152.56680000	0.11292880
152.56890000	0.11292880
152.57090000	0.10804540
152.57290000	0.12757900
152.57490000	0.11781220
152.57690000	0.12757900
152.57890000	0.13246250
152.58100000	0.13734590
152.58300000	0.12269560
152.58500000	0.13734590
152.58700000	0.11292880
152.58900000	0.10316200
152.59100000	0.10316200
152.59310000	0.12269560
152.59510000	0.12269560
152.59710000	0.12757900
152.59910000	0.14222930
152.60110000	0.13734590
152.60310000	0.12269560
152.60520000	0.14222930
152.60720000	0.14711270
152.60920000	0.15687950
152.61120000	0.12757900
152.61320000	0.13246250
152.61520000	0.14711270
152.61730000	0.15199610
152.61930000	0.16664630
152.62130000	0.13734590
152.62330000	0.14222930
152.62530000	0.13734590
152.62730000	0.13246250
152.62930000	0.11781220
152.63140000	0.11292880
152.63340000	0.11781220
152.63540000	0.10804540
152.63740000	0.13734590
152.63940000	0.13246250
152.64140000	0.13734590
152.64350000	0.10804540
152.64550000	0.11781220
152.64750000	0.10804540
152.64950000	0.12269560
152.65150000	0.10804540
152.65350000	0.10804540
152.65560000	0.12269560
152.65760000	0.10804540
152.65960000	0.11292880
152.66160000	0.11292880
152.66360000	0.12269560
152.66560000	0.12757900
152.66770000	0.13734590
152.66970000	0.10804540
152.67170000	0.12269560
152.67370000	0.10316200
152.67570000	0.09827860
152.67770000	0.11292880
152.67980000	0.07874496
152.68180000	0.10804540
152.68380000	0.09339519
152.68580000	0.09339519
152.68780000	0.10804540
152.68980000	0.10804540
152.69180000	0.10804540
152.69390000	0.10316200
152.69590000	0.12269560
152.69790000	0.11781220
152.69990000	0.13246250
152.70190000	0.11292880
152.70390000	0.10804540
152.70590000	0.12757900
152.70800000	0.11292880
152.71000000	0.09339519
152.71200000	0.12269560
152.71400000	0.12757900
152.71600000	0.12757900
152.71800000	0.11781220
152.72010000	0.11292880
152.72210000	0.10804540
152.72410000	0.10316200
152.72610000	0.11781220
152.72810000	0.10316200
152.73010000	0.09339519
152.73220000	0.10316200
152.73420000	0.14222930
152.73620000	0.10804540
152.73820000	0.12269560
152.74020000	0.11292880
152.74220000	0.11292880
152.74430000	0.11781220
152.74630000	0.12757900
152.74830000	0.11292880
152.75030000	0.13734590
152.75230000	0.10316200
152.75430000	0.11292880
152.75640000	0.11781220
152.75840000	0.12269560
152.76040000	0.10316200
152.76240000	0.11781220
152.76440000	0.13246250
152.76640000	0.13734590
152.76840000	0.14222930
152.77050000	0.10316200
152.77250000	0.12757900
152.77450000	0.12757900
152.77650000	0.12757900
152.77850000	0.10316200
152.78050000	0.14222930
152.78260000	0.11292880
152.78460000	0.11292880
152.78660000	0.10804540
152.78860000	0.12757900
152.79060000	0.13734590
152.79260000	0.12757900
152.79470000	0.13734590
152.79670000	0.13734590
152.79870000	0.10804540
152.80070000	0.12757900
152.80270000	0.11292880
152.80470000	0.11292880
152.80680000	0.11292880
152.80880000	0.10804540
152.81080000	0.10804540
152.81280000	0.12757900
152.81480000	0.11781220
152.81680000	0.12757900
152.81890000	0.11781220
152.82090000	0.12757900
152.82290000	0.10316200
152.82490000	0.12269560
152.82690000	0.12757900
152.82890000	0.11781220
152.83090000	0.15687950
152.83300000	0.14711270
152.83500000	0.13734590
152.83700000	0.13246250
152.83900000	0.11781220
152.84100000	0.12757900
152.84300000	0.13246250
152.84510000	0.12269560
152.84710000	0.11292880
152.84910000	0.11781220
152.85110000	0.12757900
152.85310000	0.11292880
152.85510000	0.13246250
152.85710000	0.11781220
152.85920000	0.11292880
152.86120000	0.11781220
152.86320000	0.13246250
152.86520000	0.12757900
152.86720000	0.12757900
152.86920000	0.12269560
152.87130000	0.10316200
152.87330000	0.10316200
152.87530000	0.10804540
152.87730000	0.08851178
152.87930000	0.11781220
152.88130000	0.11781220
152.88340000	0.10804540
152.88540000	0.10804540
152.88740000	0.12269560
152.88940000	0.09339519
152.89140000	0.11781220
152.89340000	0.10316200
152.89550000	0.12269560
152.89750000	0.12757900
152.89950000	0.11781220
152.90150000	0.11292880
152.90350000	0.11781220
152.90550000	0.11292880
152.90760000	0.13734590
152.90960000	0.13246250
152.91160000	0.11781220
152.91360000	0.12269560
152.91560000	0.11292880
152.91760000	0.11292880
152.91960000	0.10804540
152.92170000	0.10804540
152.92370000	0.11292880
152.92570000	0.10804540
152.92770000	0.12757900
152.92970000	0.12269560
152.93170000	0.14222930
152.93380000	0.14222930
152.93580000	0.13246250
152.93780000	0.13246250
152.93980000	0.13734590
152.94180000	0.11781220
152.94380000	0.11292880
152.94590000	0.12757900
152.94790000	0.12757900
152.94990000	0.13246250
152.95190000	0.12269560
152.95390000	0.11292880
152.95590000	0.11781220
152.95800000	0.12269560
152.96000000	0.13246250
152.96200000	0.12269560
152.96400000	0.13246250
152.96600000	0.10804540
152.96800000	0.11781220
152.97010000	0.09827860
152.97210000	0.10316200
152.97410000	0.08851178
152.97610000	0.10316200
152.97810000	0.09339519
152.98010000	0.10804540
152.98210000	0.11781220
152.98420000	0.13246250
152.98620000	0.12269560
152.98820000	0.11781220
152.99020000	0.13734590
152.99220000	0.12269560
152.99420000	0.13734590
152.99630000	0.11292880
152.99830000	0.12269560
153.00030000	0.13246250
153.00230000	0.12269560
153.00430000	0.14222930
153.00630000	0.11292880
153.00840000	0.12757900
153.01040000	0.10804540
153.01240000	0.14222930
153.01440000	0.14222930
153.01640000	0.13246250
153.01840000	0.12757900
153.02050000	0.13734590
153.02250000	0.13246250
153.02450000	0.12757900
153.02650000	0.12757900
153.02850000	0.08851178
153.03050000	0.11292880
153.03260000	0.14222930
153.03460000	0.13734590
153.03660000	0.12757900
153.03860000	0.13734590
153.04060000	0.13734590
153.04260000	0.12757900
153.04460000	0.13246250
153.04670000	0.13734590
153.04870000	0.13246250
153.05070000	0.15199610
153.05270000	0.14711270
153.05470000	0.13246250
153.05670000	0.12757900
153.05870000	0.13246250
153.06080000	0.12269560
153.06280000	0.12269560
153.06480000	0.12757900
153.06680000	0.14222930
153.06880000	0.11781220
153.07080000	0.09339519
153.07290000	0.10804540
153.07490000	0.10316200
153.07690000	0.13246250
153.07890000	0.13246250
153.08090000	0.12757900
153.08290000	0.11781220
153.08500000	0.12757900
153.08700000	0.13246250
153.08900000	0.12757900
153.09100000	0.11292880
153.09300000	0.13246250
153.09500000	0.09339519
153.09710000	0.12269560
153.09910000	0.12269560
153.10110000	0.10316200
153.10310000	0.10316200
153.10510000	0.12269560
153.10710000	0.12269560
153.10920000	0.11781220
153.11120000	0.10316200
153.11320000	0.11292880
153.11520000	0.12269560
153.11720000	0.10804540
153.11920000	0.11292880
153.12120000	0.10804540
153.12330000	0.10316200
153.12530000	0.11781220
153.12730000	0.10316200
153.12930000	0.12757900
153.13130000	0.11292880
153.13330000	0.11292880
153.13540000	0.08851178
153.13740000	0.10804540
153.13940000	0.11781220
153.14140000	0.09827860
153.14340000	0.13734590
153.14540000	0.14222930
153.14750000	0.12269560
153.14950000	0.11781220
153.15150000	0.12269560
153.15350000	0.11781220
153.15550000	0.11292880
153.15750000	0.12269560
153.15960000	0.11781220
153.16160000	0.13246250
153.16360000	0.11781220
153.16560000	0.11781220
153.16760000	0.12757900
